X,Y,R,G,B,Temperature_C
0,748,9,124,145,833.4653465346535
0,749,9,124,145,832.5742574257425
0,750,8,122,150,831.6831683168317
0,751,8,122,150,830.7920792079208
0,752,8,122,150,829.90099009901
0,753,8,122,150,829.009900990099
0,754,8,122,150,828.1188118811881
0,755,8,120,154,827.2277227722773
0,756,8,120,154,826.3366336633663
0,757,8,120,154,825.4455445544554
0,758,8,120,154,824.5544554455446
0,759,7,118,158,823.6633663366337
0,760,7,118,158,822.7722772277227
0,761,7,118,158,821.8811881188119
0,762,7,118,158,820.990099009901
0,763,6,116,163,820.09900990099
0,764,6,116,163,819.2079207920792
0,765,6,116,163,818.3168316831683
0,766,6,116,163,817.4257425742575
0,767,5,114,167,816.5346534653465
0,768,5,114,167,815.6435643564356
0,769,5,114,167,814.7524752475248
0,770,5,114,167,813.8613861386139
0,771,5,112,172,812.9702970297029
0,772,5,112,172,812.0792079207921
0,773,5,112,172,811.1881188118812
0,774,5,112,172,810.2970297029702
0,775,5,112,172,809.4059405940594
0,776,4,110,177,808.5148514851485
0,777,4,110,177,807.6237623762377
0,778,4,110,177,806.7326732673267
0,779,4,110,177,805.8415841584158
0,780,4,108,181,804.950495049505
0,781,4,108,181,804.059405940594
0,782,4,108,181,803.1683168316831
0,783,4,108,181,802.2772277227723
0,784,3,106,184,801.3861386138614
0,785,3,106,184,800.4950495049504
0,786,3,106,184,799.6039603960396
0,787,3,106,184,798.7128712871287
0,788,2,104,188,797.8217821782177
0,789,2,104,188,796.9306930693069
0,790,2,104,188,796.039603960396
0,791,2,104,188,795.1485148514852
0,792,2,102,191,794.2574257425742
0,793,2,102,191,793.3663366336633
0,794,2,102,191,792.4752475247525
0,795,2,102,191,791.5841584158416
0,796,2,102,191,790.6930693069306
0,797,2,100,193,789.8019801980198
0,798,2,100,193,788.9108910891089
0,799,2,100,193,788.0198019801979
0,800,2,100,193,787.1287128712871
0,801,1,98,196,786.2376237623762
0,802,1,98,196,785.3465346534653
0,803,1,98,196,784.4554455445544
0,804,1,98,196,783.5643564356435
0,805,1,96,197,782.6732673267327
0,806,1,96,197,781.7821782178218
0,807,1,96,197,780.8910891089108
0,808,1,96,197,780.0
0,809,1,94,199,779.1089108910891
0,810,1,94,199,778.2178217821781
0,811,1,94,199,777.3267326732673
0,812,1,94,199,776.4356435643564
0,813,1,94,199,775.5445544554455
0,814,0,92,200,774.6534653465346
0,815,0,92,200,773.7623762376237
0,816,0,92,200,772.8712871287129
0,817,0,92,200,771.980198019802
0,818,0,90,200,771.089108910891
0,819,0,90,200,770.1980198019802
0,820,0,90,200,769.3069306930693
0,821,0,90,200,768.4158415841584
0,822,0,88,201,767.5247524752476
0,823,0,88,201,766.6336633663367
0,824,0,88,201,765.7425742574258
0,825,0,88,201,764.8514851485149
0,826,0,86,201,763.960396039604
0,827,0,86,201,763.0693069306931
0,828,0,86,201,762.1782178217823
0,829,0,86,201,761.2871287128713
0,830,0,84,201,760.3960396039604
0,831,0,84,201,759.5049504950496
0,832,0,84,201,758.6138613861386
0,833,0,84,201,757.7227722772278
0,834,0,84,201,756.8316831683169
0,835,0,82,201,755.940594059406
0,836,0,82,201,755.0495049504951
0,837,0,82,201,754.1584158415842
0,838,0,82,201,753.2673267326733
0,839,0,80,200,752.3762376237624
0,840,0,80,200,751.4851485148515
0,841,0,80,200,750.5940594059406
0,842,0,80,200,749.7029702970298
0,843,0,78,199,748.8118811881188
0,844,0,78,199,747.9207920792079
0,845,0,78,199,747.0297029702971
0,846,0,78,199,746.1386138613861
0,847,0,76,198,745.2475247524753
0,848,0,76,198,744.3564356435644
0,849,0,76,198,743.4653465346535
0,850,0,76,198,742.5742574257426
0,851,0,74,197,741.6831683168317
0,852,0,74,197,740.7920792079208
0,853,0,74,197,739.90099009901
0,854,0,74,197,739.009900990099
0,855,0,74,197,738.1188118811881
0,856,0,72,196,737.2277227722773
0,857,0,72,196,736.3366336633663
0,858,0,72,196,735.4455445544554
0,859,0,72,196,734.5544554455446
0,860,0,70,194,733.6633663366337
0,861,0,70,194,732.7722772277228
0,862,0,70,194,731.8811881188119
0,863,0,70,194,730.990099009901
0,864,0,68,193,730.0990099009902
0,865,0,68,193,729.2079207920792
0,866,0,68,193,728.3168316831683
0,867,0,68,193,727.4257425742575
0,868,0,66,192,726.5346534653465
0,869,0,66,192,725.6435643564356
0,870,0,66,192,724.7524752475248
0,871,0,66,192,723.8613861386139
0,872,0,64,191,722.970297029703
0,873,0,64,191,722.0792079207921
0,874,0,64,191,721.1881188118812
0,875,0,64,191,720.2970297029703
0,876,0,64,191,719.4059405940594
0,877,0,62,189,718.5148514851485
0,878,0,62,189,717.6237623762377
0,879,0,62,189,716.7326732673267
0,880,0,62,189,715.8415841584158
0,881,0,60,188,714.950495049505
0,882,0,60,188,714.059405940594
0,883,0,60,188,713.1683168316831
0,884,0,60,188,712.2772277227723
0,885,0,58,186,711.3861386138614
0,886,0,58,186,710.4950495049505
0,887,0,58,186,709.6039603960396
0,888,0,58,186,708.7128712871287
0,889,0,56,185,707.8217821782179
0,890,0,56,185,706.9306930693069
0,891,0,56,185,706.039603960396
0,892,0,56,185,705.1485148514852
0,893,0,56,185,704.2574257425742
0,894,0,54,183,703.3663366336633
0,895,0,54,183,702.4752475247525
0,896,0,54,183,701.5841584158416
0,897,0,54,183,700.6930693069307
0,898,0,52,181,699.8019801980198
0,899,0,52,181,698.9108910891089
0,900,0,52,181,698.019801980198
0,901,0,52,181,697.1287128712871
0,902,0,50,178,696.2376237623762
0,903,0,50,178,695.3465346534654
0,904,0,50,178,694.4554455445544
0,905,0,50,178,693.5643564356435
0,906,0,48,176,692.6732673267327
0,907,0,48,176,691.7821782178218
0,908,0,48,176,690.8910891089108
0,909,0,48,176,690.0
0,910,0,46,174,689.1089108910891
0,911,0,46,174,688.2178217821782
0,912,0,46,174,687.3267326732673
0,913,0,46,174,686.4356435643564
0,914,0,46,174,685.5445544554456
0,915,0,44,171,684.6534653465346
0,916,0,44,171,683.7623762376237
0,917,0,44,171,682.8712871287129
0,918,0,44,171,681.980198019802
0,919,0,42,168,681.089108910891
0,920,0,42,168,680.1980198019802
0,921,0,42,168,679.3069306930693
0,922,0,42,168,678.4158415841583
0,923,0,40,166,677.5247524752475
0,924,0,40,166,676.6336633663366
0,925,0,40,166,675.7425742574258
0,926,0,40,166,674.8514851485148
0,927,0,38,163,673.9603960396039
0,928,0,38,163,673.0693069306931
0,929,0,38,163,672.1782178217821
0,930,0,38,163,671.2871287128712
0,931,0,36,160,670.3960396039604
0,932,0,36,160,669.5049504950495
0,933,0,36,160,668.6138613861385
0,934,0,36,160,667.7227722772277
0,935,0,36,160,666.8316831683168
0,936,0,34,158,665.940594059406
0,937,0,34,158,665.049504950495
0,938,0,34,158,664.1584158415841
0,939,0,34,158,663.2673267326733
0,940,0,32,155,662.3762376237623
0,941,0,32,155,661.4851485148514
0,942,0,32,155,660.5940594059406
0,943,0,32,155,659.7029702970297
0,944,0,30,153,658.8118811881187
0,945,0,30,153,657.9207920792079
0,946,0,30,153,657.029702970297
0,947,0,30,153,656.1386138613861
0,948,0,28,150,655.2475247524753
0,949,0,28,150,654.3564356435644
0,950,0,28,150,653.4653465346535
0,951,0,28,150,652.5742574257426
0,952,0,28,150,651.6831683168317
0,953,0,26,148,650.7920792079209
0,954,0,26,148,649.90099009901
0,955,0,26,148,649.009900990099
0,956,0,26,148,648.1188118811882
0,957,0,24,145,647.2277227722773
0,958,0,24,145,646.3366336633663
0,959,0,24,145,645.4455445544555
0,960,0,24,145,644.5544554455446
0,961,0,22,143,643.6633663366337
0,962,0,22,143,642.7722772277228
0,963,0,22,143,641.8811881188119
0,964,0,22,143,640.990099009901
0,965,0,20,140,640.0990099009902
0,966,0,20,140,639.2079207920792
0,967,0,20,140,638.3168316831684
0,968,0,20,140,637.4257425742575
0,969,0,18,138,636.5346534653465
0,970,0,18,138,635.6435643564357
0,971,0,18,138,634.7524752475248
0,972,0,18,138,633.8613861386139
0,973,0,18,138,632.970297029703
0,974,0,16,135,632.0792079207921
0,975,0,16,135,631.1881188118812
0,976,0,16,135,630.2970297029703
0,977,0,16,135,629.4059405940594
0,978,0,14,133,628.5148514851485
0,979,0,14,133,627.6237623762377
0,980,0,14,133,626.7326732673267
0,981,0,14,133,625.8415841584159
0,982,0,12,130,624.950495049505
0,983,0,12,130,624.059405940594
0,984,0,12,130,623.1683168316832
0,985,0,12,130,622.2772277227723
0,986,0,10,128,621.3861386138614
0,987,0,10,128,620.4950495049505
0,988,0,10,128,619.6039603960396
0,989,0,10,128,618.7128712871287
0,990,0,8,126,617.8217821782179
0,991,0,8,126,616.9306930693069
0,992,0,8,126,616.0396039603961
0,993,0,8,126,615.1485148514852
0,994,0,8,126,614.2574257425742
0,995,0,6,124,613.3663366336634
0,996,0,6,124,612.4752475247525
0,997,0,6,124,611.5841584158416
0,998,0,6,124,610.6930693069307
0,999,0,4,122,609.8019801980198
0,1000,0,4,122,608.9108910891089
0,1001,0,4,122,608.019801980198
0,1002,0,4,122,607.1287128712871
0,1003,0,2,119,606.2376237623762
0,1004,0,2,119,605.3465346534654
0,1005,0,2,119,604.4554455445544
0,1006,0,2,119,603.5643564356436
0,1007,0,0,117,602.6732673267327
0,1008,0,0,117,601.7821782178218
0,1009,0,0,117,600.8910891089109
0,1010,0,0,117,600.0
